product_id,product_name,brand,gender,recommended_age_group,category,subcategory,occasion,style,style_mood,primary_color,secondary_color,season,fabric,fit,sleeve_type,neckline,pattern,embellishment,recommended_body_type,size_options,mrp_inr,discount_percent,final_price_inr,budget_segment,rating,rating_count,stock_qty,return_rate,popularity_score,trend_score,sustainable,bestseller,material_care,search_tags,image_url,product_description
4060,UrbanWeave Navy Joggers,UrbanWeave,Men,Young Adult,Bottomwear,Joggers,College,Streetwear,Playful,Navy,Grey,Summer,Polyester,Regular,NA,NA,Washed,Ruffles,Plus Size,"M,L,XL,XXL",920,20,740,Low,3.7,1906,76,0.16,100,94,No,Yes,Machine Wash,"bottomwear,college,joggers,men,navy,polyester,streetwear,young_adult",https://example.com/images/4060.jpg,lightweight and breathable design; ideal for college wear with a streetwear aesthetic. Made in polyester with washed finish.
4066,Eshine Teal Joggers,Eshine,Men,Young Adult,Bottomwear,Joggers,Casual,Classic,Minimal,Teal,Black,Winter,Polyester,Regular,NA,NA,Checked,Ruffles,Regular,"S,M,L,XL",1960,35,1270,Medium,4.2,1335,16,0.09,100,99,Yes,No,Gentle Wash,"bottomwear,casual,classic,joggers,men,polyester,teal,young_adult",https://example.com/images/4066.jpg,comfortable fit with refined detailing; ideal for casual wear with a classic aesthetic. Made in polyester with checked finish.
4073,NovaNest Orange Joggers,NovaNest,Men,Young Adult,Bottomwear,Joggers,Travel,Smart Casual,Minimal,Orange,White,Spring,Linen,Relaxed,NA,NA,Washed,Patchwork,Curvy,"S,M,L",2880,15,2450,Medium,4.8,1904,25,0.03,100,96,No,No,Gentle Wash,"bottomwear,joggers,linen,men,orange,smart_casual,travel,young_adult",https://example.com/images/4073.jpg,elevated everyday essential; ideal for travel wear with a smart casual aesthetic. Made in linen with washed finish.
4074,LuxeLane Navy Joggers,LuxeLane,Men,Adult,Bottomwear,Joggers,College,Streetwear,Statement,Navy,Beige,Monsoon,Denim,Tapered,NA,NA,Solid,Ruffles,Regular,"28,30,32,34,36",1580,25,1180,Medium,3.9,924,80,0.07,100,100,No,No,Machine Wash,"adult,bottomwear,college,denim,joggers,men,navy,streetwear",https://example.com/images/4074.jpg,easy-to-style seasonal pick; ideal for college wear with a streetwear aesthetic. Made in denim with solid finish.
4075,RootedHue Blue Joggers,RootedHue,Men,Adult,Bottomwear,Joggers,Gym,Minimal,Contemporary,Blue,Grey,All Season,Polyester,Tapered,NA,NA,Solid,Lace,Athletic,"S,M,L",1130,25,850,Low,3.9,1080,43,0.1,100,100,No,No,Gentle Wash,"adult,blue,bottomwear,gym,joggers,men,minimal,polyester",https://example.com/images/4075.jpg,comfortable fit with refined detailing; ideal for gym wear with a minimal aesthetic. Made in polyester with solid finish.
4093,NovaNest Blue Joggers,NovaNest,Men,Young Adult,Bottomwear,Joggers,Office,Streetwear,Minimal,Blue,Blue,Summer,Denim,Slim,NA,NA,Checked,Embroidery,Curvy,"S,M,L",3240,25,2430,Medium,4.5,1702,118,0.1,100,100,No,No,Dry Clean,"blue,bottomwear,denim,joggers,men,office,streetwear,young_adult",https://example.com/images/4093.jpg,fashion-forward look with versatile styling; ideal for office wear with a streetwear aesthetic. Made in denim with checked finish.
4095,Eshine Blue Joggers,Eshine,Men,Teen,Bottomwear,Joggers,College,Streetwear,Minimal,Blue,Gold,Summer,Denim,Relaxed,NA,NA,Washed,Sequins,Curvy,"M,L,XL,XXL",770,20,620,Low,3.6,413,145,0.09,98,95,No,No,Machine Wash,"blue,bottomwear,college,denim,joggers,men,streetwear,teen",https://example.com/images/4095.jpg,comfortable fit with refined detailing; ideal for college wear with a streetwear aesthetic. Made in denim with washed finish.
4099,Velora Orange Joggers,Velora,Men,Teen,Bottomwear,Joggers,College,Smart Casual,Elegant,Orange,Green,Spring,Linen,Relaxed,NA,NA,Checked,Sequins,Curvy,"S,M,L,XL",3200,5,3040,Premium,4.5,2153,121,0.04,100,96,Yes,Yes,Hand Wash,"bottomwear,college,joggers,linen,men,orange,smart_casual,teen",https://example.com/images/4099.jpg,fashion-forward look with versatile styling; ideal for college wear with a smart casual aesthetic. Made in linen with checked finish.
4101,UrbanWeave Yellow Joggers,UrbanWeave,Men,Young Adult,Bottomwear,Joggers,College,Classic,Playful,Yellow,Grey,Summer,Linen,Relaxed,NA,NA,Solid,Patchwork,Regular,"S,M,L,XL",1830,25,1370,Medium,4.6,876,37,0.09,100,100,No,No,Gentle Wash,"bottomwear,classic,college,joggers,linen,men,yellow,young_adult",https://example.com/images/4101.jpg,lightweight and breathable design; ideal for college wear with a classic aesthetic. Made in linen with solid finish.
4104,UrbanWeave Peach Joggers,UrbanWeave,Men,Adult,Bottomwear,Joggers,College,Smart Casual,Vintage,Peach,Green,Winter,Cotton,Tapered,NA,NA,Solid,Buttons,Slim,"28,30,32,34,36",1390,40,830,Low,4.1,1524,28,0.04,100,100,No,No,Gentle Wash,"adult,bottomwear,college,cotton,joggers,men,peach,smart_casual",https://example.com/images/4104.jpg,premium finish with modern silhouette; ideal for college wear with a smart casual aesthetic. Made in cotton with solid finish.
4107,ThreadAura Lavender Joggers,ThreadAura,Men,Teen,Bottomwear,Joggers,Travel,Sporty,Contemporary,Lavender,Beige,Winter,Polyester,Slim,NA,NA,Solid,Ruffles,Curvy,"28,30,32,34,36",1500,35,980,Low,4.4,2135,126,0.09,100,100,No,No,Gentle Wash,"bottomwear,joggers,lavender,men,polyester,sporty,teen,travel",https://example.com/images/4107.jpg,trend-led wardrobe staple; ideal for travel wear with a sporty aesthetic. Made in polyester with solid finish.
4108,Velora Lavender Joggers,Velora,Men,Teen,Bottomwear,Joggers,College,Sporty,Playful,Lavender,Blue,Winter,Cotton,Regular,NA,NA,Checked,Lace,Curvy,"S,M,L,XL",2580,5,2450,Medium,4.4,904,42,0.19,100,100,Yes,Yes,Machine Wash,"bottomwear,college,cotton,joggers,lavender,men,sporty,teen",https://example.com/images/4108.jpg,elevated everyday essential; ideal for college wear with a sporty aesthetic. Made in cotton with checked finish.
4128,Velora Pink Joggers,Velora,Men,Teen,Bottomwear,Joggers,Casual,Streetwear,Elegant,Pink,Grey,Spring,Linen,Regular,NA,NA,Washed,None,Slim,"28,30,32,34,36",2460,0,2460,Medium,4.4,1325,67,0.08,100,100,Yes,No,Dry Clean,"bottomwear,casual,joggers,linen,men,pink,streetwear,teen",https://example.com/images/4128.jpg,trend-led wardrobe staple; ideal for casual wear with a streetwear aesthetic. Made in linen with washed finish.
4132,RootedHue Purple Joggers,RootedHue,Men,Young Adult,Bottomwear,Joggers,Office,Streetwear,Vintage,Purple,Silver,Winter,Linen,Regular,NA,NA,Checked,Sequins,Athletic,"S,M,L",2800,30,1960,Medium,3.8,1941,63,0.08,100,100,No,No,Hand Wash,"bottomwear,joggers,linen,men,office,purple,streetwear,young_adult",https://example.com/images/4132.jpg,fashion-forward look with versatile styling; ideal for office wear with a streetwear aesthetic. Made in linen with checked finish.
4143,Eshine Yellow Joggers,Eshine,Men,Young Adult,Bottomwear,Joggers,Office,Smart Casual,Playful,Yellow,Beige,Summer,Cotton,Slim,NA,NA,Washed,Embroidery,Athletic,"S,M,L",3090,15,2630,Premium,3.4,1995,153,0.11,100,100,No,No,Dry Clean,"bottomwear,cotton,joggers,men,office,smart_casual,yellow,young_adult",https://example.com/images/4143.jpg,fashion-forward look with versatile styling; ideal for office wear with a smart casual aesthetic. Made in cotton with washed finish.
4145,Velora White Joggers,Velora,Men,Adult,Bottomwear,Joggers,College,Smart Casual,Elegant,White,Silver,Summer,Linen,Tapered,NA,NA,Solid,Patchwork,Slim,"M,L,XL,XXL",1950,5,1850,Medium,3.9,671,17,0.05,100,98,Yes,No,Hand Wash,"adult,bottomwear,college,joggers,linen,men,smart_casual,white",https://example.com/images/4145.jpg,comfortable fit with refined detailing; ideal for college wear with a smart casual aesthetic. Made in linen with solid finish.
4160,VivaStyle Black Joggers,VivaStyle,Men,Young Adult,Bottomwear,Joggers,Gym,Streetwear,Elegant,Black,Silver,Spring,Linen,Tapered,NA,NA,Checked,None,Regular,"S,M,L",2430,40,1460,Medium,4.6,1544,92,0.08,100,100,No,No,Machine Wash,"black,bottomwear,gym,joggers,linen,men,streetwear,young_adult",https://example.com/images/4160.jpg,trend-led wardrobe staple; ideal for gym wear with a streetwear aesthetic. Made in linen with checked finish.
4162,MintMode Green Joggers,MintMode,Men,Teen,Bottomwear,Joggers,Travel,Classic,Statement,Green,Gold,Spring,Linen,Slim,NA,NA,Solid,Frill,Athletic,"M,L,XL,XXL",1620,35,1050,Medium,4.9,1429,112,0.07,100,100,Yes,No,Gentle Wash,"bottomwear,classic,green,joggers,linen,men,teen,travel",https://example.com/images/4162.jpg,lightweight and breathable design; ideal for travel wear with a classic aesthetic. Made in linen with solid finish.
4163,RootedHue White Joggers,RootedHue,Men,Young Adult,Bottomwear,Joggers,Office,Minimal,Vintage,White,Beige,Summer,Polyester,Tapered,NA,NA,Checked,Patchwork,Regular,"S,M,L,XL",2080,25,1560,Medium,4.6,2102,38,0.1,100,100,No,No,Gentle Wash,"bottomwear,joggers,men,minimal,office,polyester,white,young_adult",https://example.com/images/4163.jpg,elevated everyday essential; ideal for office wear with a minimal aesthetic. Made in polyester with checked finish.
4166,Eshine Olive Joggers,Eshine,Men,Teen,Bottomwear,Joggers,Casual,Sporty,Statement,Olive,None,Monsoon,Cotton,Relaxed,NA,NA,Solid,Sequins,Regular,"28,30,32,34,36",1100,20,880,Low,4.5,1313,114,0.08,100,100,Yes,Yes,Dry Clean,"bottomwear,casual,cotton,joggers,men,olive,sporty,teen",https://example.com/images/4166.jpg,lightweight and breathable design; ideal for casual wear with a sporty aesthetic. Made in cotton with solid finish.
4170,FableFit Mustard Joggers,FableFit,Men,Young Adult,Bottomwear,Joggers,Gym,Classic,Edgy,Mustard,Black,Summer,Denim,Regular,NA,NA,Checked,Buttons,Curvy,"M,L,XL,XXL",2020,5,1920,Medium,4.2,791,77,0.07,100,93,No,No,Gentle Wash,"bottomwear,classic,denim,gym,joggers,men,mustard,young_adult",https://example.com/images/4170.jpg,trend-led wardrobe staple; ideal for gym wear with a classic aesthetic. Made in denim with checked finish.
4171,FableFit Pink Joggers,FableFit,Men,Adult,Bottomwear,Joggers,Office,Streetwear,Minimal,Pink,None,Winter,Denim,Tapered,NA,NA,Solid,Sequins,Athletic,"28,30,32,34,36",1610,20,1290,Medium,4.4,1719,154,0.08,100,100,Yes,No,Machine Wash,"adult,bottomwear,denim,joggers,men,office,pink,streetwear",https://example.com/images/4171.jpg,lightweight and breathable design; ideal for office wear with a streetwear aesthetic. Made in denim with solid finish.
4172,ThreadAura Blue Joggers,ThreadAura,Men,Adult,Bottomwear,Joggers,Gym,Smart Casual,Elegant,Blue,Pink,All Season,Denim,Regular,NA,NA,Solid,None,Regular,"28,30,32,34,36",1520,30,1060,Medium,4.0,1543,108,0.13,100,100,No,No,Gentle Wash,"adult,blue,bottomwear,denim,gym,joggers,men,smart_casual",https://example.com/images/4172.jpg,comfortable fit with refined detailing; ideal for gym wear with a smart casual aesthetic. Made in denim with solid finish.
4185,NovaNest White Joggers,NovaNest,Men,Young Adult,Bottomwear,Joggers,Casual,Streetwear,Elegant,White,Black,Winter,Denim,Slim,NA,NA,Solid,Pleats,Athletic,"S,M,L",1190,10,1070,Medium,3.7,22,99,0.11,78,90,No,No,Hand Wash,"bottomwear,casual,denim,joggers,men,streetwear,white,young_adult",https://example.com/images/4185.jpg,easy-to-style seasonal pick; ideal for casual wear with a streetwear aesthetic. Made in denim with solid finish.
4187,ThreadAura Teal Joggers,ThreadAura,Men,Adult,Bottomwear,Joggers,Casual,Sporty,Vintage,Teal,Black,Autumn,Linen,Slim,NA,NA,Solid,Patchwork,Slim,"S,M,L",2550,20,2040,Medium,3.9,829,139,0.1,100,100,No,Yes,Dry Clean,"adult,bottomwear,casual,joggers,linen,men,sporty,teal",https://example.com/images/4187.jpg,comfortable fit with refined detailing; ideal for casual wear with a sporty aesthetic. Made in linen with solid finish.
4192,NovaNest Black Joggers,NovaNest,Men,Adult,Bottomwear,Joggers,Casual,Streetwear,Contemporary,Black,Gold,Monsoon,Cotton,Relaxed,NA,NA,Checked,Sequins,Curvy,"28,30,32,34,36",1230,5,1170,Medium,4.1,815,79,0.09,100,100,Yes,Yes,Hand Wash,"adult,black,bottomwear,casual,cotton,joggers,men,streetwear",https://example.com/images/4192.jpg,fashion-forward look with versatile styling; ideal for casual wear with a streetwear aesthetic. Made in cotton with checked finish.
4194,MintMode White Joggers,MintMode,Men,Teen,Bottomwear,Joggers,Casual,Classic,Edgy,White,Blue,Winter,Cotton,Regular,NA,NA,Solid,Patchwork,Athletic,"S,M,L",1410,35,920,Low,4.5,1765,175,0.04,100,100,No,No,Hand Wash,"bottomwear,casual,classic,cotton,joggers,men,teen,white",https://example.com/images/4194.jpg,occasion-ready statement piece; ideal for casual wear with a classic aesthetic. Made in cotton with solid finish.
4197,Eshine Grey Joggers,Eshine,Men,Young Adult,Bottomwear,Joggers,Office,Classic,Contemporary,Grey,Grey,Summer,Cotton,Relaxed,NA,NA,Checked,Buttons,Regular,"S,M,L,XL",1280,20,1020,Medium,4.9,2064,34,0.12,100,90,No,No,Machine Wash,"bottomwear,classic,cotton,grey,joggers,men,office,young_adult",https://example.com/images/4197.jpg,comfortable fit with refined detailing; ideal for office wear with a classic aesthetic. Made in cotton with checked finish.
4199,CityDrift Teal Joggers,CityDrift,Men,Teen,Bottomwear,Joggers,Gym,Minimal,Statement,Teal,Gold,All Season,Linen,Relaxed,NA,NA,Solid,Embroidery,Regular,"28,30,32,34,36",1850,0,1850,Medium,4.8,342,9,0.15,100,95,No,No,Machine Wash,"bottomwear,gym,joggers,linen,men,minimal,teal,teen",https://example.com/images/4199.jpg,elevated everyday essential; ideal for gym wear with a minimal aesthetic. Made in linen with solid finish.
4209,CityDrift Grey Joggers,CityDrift,Men,Adult,Bottomwear,Joggers,College,Streetwear,Statement,Grey,Gold,Winter,Polyester,Regular,NA,NA,Washed,Embroidery,Curvy,"M,L,XL,XXL",810,25,610,Low,3.9,912,47,0.06,100,94,Yes,No,Gentle Wash,"adult,bottomwear,college,grey,joggers,men,polyester,streetwear",https://example.com/images/4209.jpg,easy-to-style seasonal pick; ideal for college wear with a streetwear aesthetic. Made in polyester with washed finish.
4220,NovaNest Red Joggers,NovaNest,Men,Young Adult,Bottomwear,Joggers,Office,Streetwear,Classic,Red,Blue,Winter,Cotton,Regular,NA,NA,Washed,Buttons,Regular,"28,30,32,34,36",2370,40,1420,Medium,4.4,1132,170,0.04,100,100,No,No,Hand Wash,"bottomwear,cotton,joggers,men,office,red,streetwear,young_adult",https://example.com/images/4220.jpg,premium finish with modern silhouette; ideal for office wear with a streetwear aesthetic. Made in cotton with washed finish.
4226,Eshine Teal Joggers,Eshine,Men,Young Adult,Bottomwear,Joggers,College,Smart Casual,Playful,Teal,Blue,Winter,Denim,Slim,NA,NA,Checked,Patchwork,Regular,"28,30,32,34,36",1590,30,1110,Medium,4.1,199,74,0.09,100,90,No,No,Dry Clean,"bottomwear,college,denim,joggers,men,smart_casual,teal,young_adult",https://example.com/images/4226.jpg,comfortable fit with refined detailing; ideal for college wear with a smart casual aesthetic. Made in denim with checked finish.
4229,LuxeLane Turquoise Joggers,LuxeLane,Men,Adult,Bottomwear,Joggers,Office,Streetwear,Classic,Turquoise,Gold,Winter,Cotton,Relaxed,NA,NA,Solid,None,Curvy,"S,M,L",3650,10,3280,Premium,3.6,900,136,0.13,100,100,No,Yes,Gentle Wash,"adult,bottomwear,cotton,joggers,men,office,streetwear,turquoise",https://example.com/images/4229.jpg,premium finish with modern silhouette; ideal for office wear with a streetwear aesthetic. Made in cotton with solid finish.
4243,NovaNest Grey Joggers,NovaNest,Men,Young Adult,Bottomwear,Joggers,College,Classic,Elegant,Grey,Blue,Monsoon,Cotton,Relaxed,NA,NA,Washed,None,Slim,"S,M,L",1690,20,1350,Medium,4.2,1123,6,0.05,100,98,No,No,Dry Clean,"bottomwear,classic,college,cotton,grey,joggers,men,young_adult",https://example.com/images/4243.jpg,occasion-ready statement piece; ideal for college wear with a classic aesthetic. Made in cotton with washed finish.
4255,NovaNest Brown Joggers,NovaNest,Men,Teen,Bottomwear,Joggers,Office,Minimal,Vintage,Brown,Gold,Autumn,Linen,Tapered,NA,NA,Solid,Patchwork,Plus Size,"28,30,32,34,36",2750,10,2480,Medium,4.6,385,145,0.07,100,99,Yes,Yes,Hand Wash,"bottomwear,brown,joggers,linen,men,minimal,office,teen",https://example.com/images/4255.jpg,premium finish with modern silhouette; ideal for office wear with a minimal aesthetic. Made in linen with solid finish.
4257,CityDrift Teal Joggers,CityDrift,Men,Young Adult,Bottomwear,Joggers,Office,Minimal,Minimal,Teal,Black,Autumn,Polyester,Relaxed,NA,NA,Checked,Patchwork,Curvy,"M,L,XL,XXL",2770,15,2350,Medium,4.1,387,43,0.08,100,92,No,No,Machine Wash,"bottomwear,joggers,men,minimal,office,polyester,teal,young_adult",https://example.com/images/4257.jpg,trend-led wardrobe staple; ideal for office wear with a minimal aesthetic. Made in polyester with checked finish.
4265,NovaNest Teal Joggers,NovaNest,Men,Young Adult,Bottomwear,Joggers,Gym,Sporty,Elegant,Teal,Black,Spring,Cotton,Regular,NA,NA,Checked,Buttons,Slim,"28,30,32,34,36",1850,5,1760,Medium,4.2,705,96,0.13,100,99,No,No,Machine Wash,"bottomwear,cotton,gym,joggers,men,sporty,teal,young_adult",https://example.com/images/4265.jpg,lightweight and breathable design; ideal for gym wear with a sporty aesthetic. Made in cotton with checked finish.
4271,UrbanWeave Beige Joggers,UrbanWeave,Men,Teen,Bottomwear,Joggers,College,Streetwear,Contemporary,Beige,Black,Monsoon,Denim,Slim,NA,NA,Washed,Patchwork,Regular,"M,L,XL,XXL",2030,0,2030,Medium,5.0,63,115,0.07,100,94,Yes,No,Gentle Wash,"beige,bottomwear,college,denim,joggers,men,streetwear,teen",https://example.com/images/4271.jpg,easy-to-style seasonal pick; ideal for college wear with a streetwear aesthetic. Made in denim with washed finish.
4272,RootedHue Mustard Joggers,RootedHue,Men,Young Adult,Bottomwear,Joggers,Gym,Classic,Playful,Mustard,Silver,Autumn,Linen,Tapered,NA,NA,Washed,Buttons,Athletic,"28,30,32,34,36",2830,40,1700,Medium,4.1,814,134,0.05,100,94,No,No,Dry Clean,"bottomwear,classic,gym,joggers,linen,men,mustard,young_adult",https://example.com/images/4272.jpg,comfortable fit with refined detailing; ideal for gym wear with a classic aesthetic. Made in linen with washed finish.
4275,MintMode Maroon Joggers,MintMode,Men,Young Adult,Bottomwear,Joggers,Travel,Streetwear,Edgy,Maroon,Gold,Monsoon,Cotton,Tapered,NA,NA,Solid,Lace,Athletic,"S,M,L,XL",2510,25,1880,Medium,3.8,1105,128,0.1,100,92,Yes,No,Dry Clean,"bottomwear,cotton,joggers,maroon,men,streetwear,travel,young_adult",https://example.com/images/4275.jpg,occasion-ready statement piece; ideal for travel wear with a streetwear aesthetic. Made in cotton with solid finish.
4279,VivaStyle Blue Joggers,VivaStyle,Men,Teen,Bottomwear,Joggers,College,Sporty,Elegant,Blue,Green,Autumn,Polyester,Slim,NA,NA,Solid,Ruffles,Athletic,"M,L,XL,XXL",2890,30,2020,Medium,4.4,2183,36,0.08,100,100,No,Yes,Hand Wash,"blue,bottomwear,college,joggers,men,polyester,sporty,teen",https://example.com/images/4279.jpg,trend-led wardrobe staple; ideal for college wear with a sporty aesthetic. Made in polyester with solid finish.
4286,CityDrift Blue Joggers,CityDrift,Men,Teen,Bottomwear,Joggers,Travel,Minimal,Vintage,Blue,Beige,Spring,Linen,Tapered,NA,NA,Washed,None,Plus Size,"28,30,32,34,36",3050,10,2740,Premium,4.3,221,141,0.05,100,100,No,No,Machine Wash,"blue,bottomwear,joggers,linen,men,minimal,teen,travel",https://example.com/images/4286.jpg,easy-to-style seasonal pick; ideal for travel wear with a minimal aesthetic. Made in linen with washed finish.
4301,UrbanWeave Beige Joggers,UrbanWeave,Men,Young Adult,Bottomwear,Joggers,Travel,Classic,Minimal,Beige,Grey,Monsoon,Cotton,Slim,NA,NA,Solid,Patchwork,Regular,"28,30,32,34,36",1620,40,970,Low,4.8,2105,176,0.11,100,97,Yes,No,Dry Clean,"beige,bottomwear,classic,cotton,joggers,men,travel,young_adult",https://example.com/images/4301.jpg,fashion-forward look with versatile styling; ideal for travel wear with a classic aesthetic. Made in cotton with solid finish.
